"Table S1 Complete dataset used from train and validated machine learning methods, which are collected from literature data. ",,,,,,,,,,,,,,,,
Citation,Sample Name,Tectonic Setting,,Latitude ,Longitude ,Rock Name,Rock Type,P,Ti,Y,Nb,Dy,Yb,U,Hf,Th
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,489,10.6,3093,1.6,317,1022,107,15250,88
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,603,11,2822,1.8,280,934,82,15350,64
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,608,17.2,4312,2.9,451,1396,161,14220,184
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,629,14.5,2921,3.6,279,1059,241,15650,189
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,622,12.3,4150,3,415,1413,187,14780,124
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,739,17,4324,4.7,423,1396,267,11900,288
[24690] JARA J. J. (2021),samp. JJJD_20,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,393,8.9,2970,1.6,291,987,108,12670,76
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,426,8.3,3335,3.2,363,928,568,13230,374
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,592,10.1,3440,5.6,353,1106,804,12520,482
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,586,10,4140,3.6,471,1185,656,12900,449
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,580,9.4,4448,4,516,1291,748,14160,521
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,236,12.9,619,2.4,58,235,73,12750,48
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,749,16.1,4041,7,463,1140,1403,13440,1479
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,407,6.6,2137,4.7,204,726,489,18030,226
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,485,9.7,3724,3.2,416,1078,544,12330,342
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,746,23.6,4104,2.9,434,1143,328,12040,230
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,589,15.3,3510,3,365,1004,434,11860,279
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,626,10.6,4975,4.4,555,1358,830,14270,686
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,342,7.5,2115,2.6,234,636,387,12790,295
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,393,10.6,1910,3.7,186,577,500,16390,262
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,538,14.1,2707,5.6,271,820,744,14780,453
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,358,11.9,2310,3.6,239,644,665,12430,400
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,467,11.4,2274,4.1,216,698,628,14250,359
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,309,7.7,1239,3.4,109,434,285,14360,117
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,403,8.1,3120,3,320,868,684,12200,524
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,469,8.4,3930,3.2,426,1093,688,14050,467
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,482,13.7,2940,3,303,822,393,11800,180
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,457,10,2500,5,234,807,675,13550,303
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,509,12.4,2366,4,237,662,732,12000,557
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,466,6.8,3767,3.1,380,1067,798,12090,574
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,414,8.3,1610,3,148,537,593,12170,270
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,443,11.6,2220,3.8,213,656,550,12350,312
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,455,9.8,3384,2.7,350,950,734,13520,475
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,242,12,989,1.8,87,324,73,10970,95
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,566,9.9,4890,3.7,556,1380,1008,11980,776
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,170,7.5,668,2.2,55,273,214,13310,121
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,401,6.8,3240,3,349,990,618,11710,479
[24690] JARA J. J. (2021),samp. JJJD_02,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,459,7.5,3610,2.9,374,1118,859,13950,550
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,323,19.4,1591,2.8,167,484,102,12850,92
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,274,8.5,882,2.9,83,334,98,13790,47
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,350,12.1,1341,3,130,454,144,14990,85
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,341,16.2,1756,2.7,194,531,91,13710,68
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,470,5.8,2812,4.1,310,1078,300,12610,214
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,298,13.3,1848,2.5,197,591,126,14760,98
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,312,13.7,1246,2.5,122,437,127,15010,94
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,254,14.8,1245,2.3,132,402,99,14860,75
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,268,10.1,1363,2.7,132,534,133,12890,86
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,250,16.3,713,2.4,72,261,53,14230,34
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,386,17.1,1293,2.4,133,431,93,13090,72
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,254,14.3,763,2.5,74,284,111,15620,68
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,279,17.2,1485,2.4,156,452,110,14860,93
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,305,15.8,1732,2.2,179,595,108,12870,82
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,345,17.1,1246,2.2,131,411,113,14610,91
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,263,19.7,802,2.6,72,336,151,17140,88
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,313,18.1,1420,2.2,152,461,97,15250,92
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,322,7.7,1709,3.2,180,573,456,18590,251
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,549,19.5,2888,2.6,303,915,265,14090,299
[24690] JARA J. J. (2021),samp. JJJD_19,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,1650,21.3,1747,1.9,195,511,136,14010,104
[24690] JARA J. J. (2021),samp. JJJ_23,Convergent Margin,Plate Tectonic,-26.5,-69,Monzodiorite,Mafic-Inter,253,14.3,1640,1.1,157,479,377,9270,465
[24690] JARA J. J. (2021),samp. JJJ_23,Convergent Margin,Plate Tectonic,-26.5,-69,Monzodiorite,Mafic-Inter,336,13.6,1440,1.3,138,430,425,8090,546
[24690] JARA J. J. (2021),samp. JJJ_23,Convergent Margin,Plate Tectonic,-26.5,-69,Monzodiorite,Mafic-Inter,415,17.8,1756,2.5,154,548,762,11040,692
[24690] JARA J. J. (2021),samp. JJJ_23,Convergent Margin,Plate Tectonic,-26.5,-69,Monzodiorite,Mafic-Inter,345,8.2,1250,1.4,110,415,291,8450,354
[24690] JARA J. J. (2021),samp. JJJ_23,Convergent Margin,Plate Tectonic,-26.5,-69,Monzodiorite,Mafic-Inter,239,9.1,739,1.4,59,264,721,9930,379
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,304,21,2074,2.4,180,565,134,8850,118
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,532,10.9,2623,4.1,222,791,608,11090,769
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,303,2.7,960,2.8,51,483,1273,12570,167
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,311,11.6,772,2.1,61,271,59,11370,28
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,319,12.2,2118,2.3,204,652,234,14180,193
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,437,10.1,2152,2.3,189,684,461,14780,399
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,325,20.1,938,2.3,85,305,68,13340,51
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,338,21.5,2379,2.5,221,650,143,12640,125
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,403,18.5,2793,2.5,261,800,206,12920,191
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,598,18.5,5099,3.3,511,1489,432,12000,468
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,258,4.7,931,2,79,365,445,16910,119
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,285,11.4,1801,1.9,178,576,162,13840,152
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,346,15.9,2207,1.9,236,724,158,14990,161
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,316,14.3,1962,2,193,657,193,14360,187
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,301,12.5,869,1.8,83,315,160,14770,64
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,410,4,1817,3,167,705,750,22640,529
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,396,7.7,3209,2.4,316,1039,524,15410,550
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,464,14.8,2420,2.3,236,764,361,13680,218
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,525,16.3,1504,1.8,137,520,202,11080,185
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,357,17.3,1430,1.7,139,443,143,10350,184
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,293,20.3,955,1.9,80,349,332,14030,228
[24690] JARA J. J. (2021),samp. JJJ_32,Convergent Margin,Plate Tectonic,-26.5,-69,Diorite,Intermediate,705,21.9,3920,3.4,368,1207,488,9340,649
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,430,10,3458,1.5,298,933,770,12250,474
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,171,7.8,754,0.5,58,273,158,16180,43
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,332,15.4,1543,0.7,137,450,226,12670,149
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,358,18.7,2320,0.7,214,660,418,12700,341
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,177,9.3,618,0.7,51,242,407,15330,220
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,323,6.7,1595,2,140,611,709,12550,353
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,222,3.8,1390,1.2,120,520,2000,11200,442
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,494,5.4,2340,2.9,212,805,1590,14580,642
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,583,7.3,3061,3.6,285,1067,1210,13860,761
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,17,0.2,82,0.1,8,31,1330,1054,215
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,291,18.6,912,0.7,80,325,122,14920,93
[24690] JARA J. J. (2021),samp. JJJ_40,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,513,14.7,2560,1.7,244,810,463,12700,440
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,442,8.1,1107,1.3,99,500,206,12430,142
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,389,5.3,1045,1.1,90,413,95,10420,75
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,200,5.1,1027,1.1,79,492,123,10540,71
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,539,9,2130,1.6,177,734,149,9290,119
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,219,8,837,1,67,346,149,10940,104
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,182,7.5,1350,1.1,117,522,105,10940,99
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,183,9.4,818,1.1,64,293,421,9770,401
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,206,9.2,1052,1.2,88,367,104,9760,70
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,280,10.8,1306,1,113,460,99,9330,81
[24690] JARA J. J. (2021),samp. JJJD_18,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,228,6,1264,1.9,108,491,445,10050,245
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,287,9.9,1268,2.3,114,426,48,10450,40
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,265,8.7,799,2.4,68,305,43,10730,28
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,247,8.9,891,2.2,77,314,64,11630,53
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,330,8.5,1452,2.2,123,448,97,10580,85
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,305,10.1,807,2.2,64,295,63,10440,43
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,160,6.3,446,1.9,33,189,83,11570,64
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,282,6.8,1118,2.1,93,382,60,11300,46
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,403,8.4,952,2.1,78,342,53,10300,34
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,203,6.7,662.9,2.2,52,247,60,10970,39
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,263,5.7,1224,2.1,106,406,84,10200,62
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,306,6.5,1530,2.1,126,544,142,9110,122
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,211,10.2,491,2.1,40,169,42,9920,27
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,313,8,1117,2.2,97,392,114,10470,94
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,342,7.6,1741,2.6,131,729,345,10750,331
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,305,10.3,1925,2.2,171,621,327,10470,372
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,207,6.2,576,2,50,234,60,11850,41
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,273,10.3,803,2.1,68,295,113,12160,93
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,249,9.7,781,2.3,71,324,70,14040,55
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,314,9.2,2110,2.3,204,857,213,14310,272
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,301,8.1,996,2.6,91,428,158,17180,113
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,282,10.6,826.3,2.5,78,358,89,14510,64
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,230,8.7,1341,1.9,136,482,98,15770,98
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,310,10.5,1361,1.8,129,509,103,13670,114
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,400,10.7,2630,2.6,244,1054,180,12340,182
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,248,7.5,814,2,67,407,123,13460,83
[24690] JARA J. J. (2021),samp. JJJD_22,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,309,12.7,1733,2,161,605,193,12740,223
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,335,11.5,1686,3.1,139,542,103,10040,101
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,228,8.5,1190,2.8,99,381,69,11140,65
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,293,13.6,1870,3.1,155,533,92,6790,111
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,213,7.3,807,2.7,63,301,68,9450,52
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,172,9.9,750,2.4,56,259,47,7800,41
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,424,7.2,840,2.7,69,295,68,10570,38
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,107,7.2,426,2,30,160,47,7460,32
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,173,10,900,2.1,71,338,143,9100,119
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,275,14.1,990,2.2,74,359,79,5830,65
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,261,10.9,770,1.8,57,272,59,7290,39
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,224,6.8,1190,1.5,95,418,75,6510,68
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,171,5,585,1.3,43,234,53,7430,40
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,313,11.4,1953,1.5,164,581,160,6480,170
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,140,7.8,668,1.2,51,279,130,11090,96
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,208,5.6,746,1.3,58,305,88,10960,52
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,192,6.7,629,1.2,46,242,55,7460,43
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,292,8.2,1950,1.9,166,716,183,9660,219
[24690] JARA J. J. (2021),samp. JJJD_17,Convergent Margin,Plate Tectonic,-26.5,-69,Granodiorite,Inter-Felsic,196,8.8,1224,1.5,106,409,46,9080,50
